	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
223	-28.59179257194831	-22.968838400864957	-191.6255478220251	-111.74886209615907	-5.622954171083355	359	6
224	-28.5679196089694	-22.944965437886047	-192.91360585638452	-115.05763609625367	-5.622954171083355	206	6
225	-28.488507239811057	-21.977334330132866	-191.78848986226112	-115.10676841734745	-6.511172909678192	38	14
226	-28.487242090878755	-23.745992644307655	-195.42041998751816	-108.54753178443661	-4.741249446571099	113	11
227	-28.429529175374665	-23.537020527964785	-191.5966734886981	-102.62942536307153	-4.89250864740988	196	3
228	-28.235673007468794	-23.494423560897694	-191.31309385021837	-112.48571496758143	-4.741249446571099	103	11
229	-28.20093645482959	-21.79975456937559	-196.67073068057118	-108.48336822089628	-6.401181885454002	100	13
230	-28.084529867699338	-22.357415681304907	-189.38821945219624	-118.92514937866787	-5.727114186394433	215	5
231	-28.04374112761004	-22.279916531377932	-196.57583815909905	-110.73247620810629	-5.763824596232109	33	7
232	-27.99484156002074	-23.10198067128011	-191.29924387625985	-109.26144412921424	-4.892860888740627	324	8
233	-27.989835371301652	-23.097326723891772	-196.0745660292346	-103.61310021958596	-4.89250864740988	121	3
234	-27.968957003110567	-21.567775117656566	-190.28926827956053	-110.60925888025538	-6.401181885454002	270	13
235	-27.8063246832347	-21.29515177355651	-189.9434601799856	-112.53426676023699	-6.511172909678192	500	14
236	-27.792390035831744	-22.062571270707984	-194.98470936588052	-110.04068194590867	-5.72981876512376	414	12
237	-27.67754969004423	-22.784688801303602	-193.66618325466476	-105.05804885257724	-4.892860888740627	115	8
238	-27.587806858434693	-22.404096376113365	-189.57177068621448	-116.0475286297747	-5.1837104823213265	364	4
239	-27.48936097439867	-21.759542209274912	-191.07283772241132	-111.37369297706933	-5.72981876512376	162	12
240	-27.359406574671915	-21.551860709626645	-192.89567160850487	-107.29251902146375	-5.807545865045272	336	2
241	-27.316745789908808	-23.33037515449532	-193.3617866283935	-112.41591146771349	-3.9863706354134862	53	1
242	-27.162181863229154	-20.651008953550964	-195.0733417635612	-108.1356500836489	-6.511172909678192	412	14
243	-27.10340888136294	-21.480454710279588	-195.45942738849607	-109.39079168542568	-5.622954171083355	394	6
244	-26.897296720142368	-20.386123810464177	-193.6011253539383	-109.11142194112466	-6.511172909678192	284	14
245	-26.866584029359526	-20.465402143905525	-194.843543900087	-109.2866462400431	-6.401181885454002	222	13
246	-26.7312300224981	-21.00141125737434	-193.198515548985	-105.10152974659047	-5.72981876512376	130	12
247	-26.677080822485323	-20.165907912807132	-195.76766481613222	-109.69017487264519	-6.511172909678192	367	14
248	-26.65336233165132	-20.14218942197313	-193.52030355609273	-110.85394717824072	-6.511172909678192	339	14
249	-26.632128197416414	-20.905014011021983	-192.36490403249246	-112.89150074045855	-5.727114186394433	397	5
250	-26.556786212360553	-21.373075730039226	-191.8477790749428	-109.92085383039972	-5.1837104823213265	417	4
251	-26.53256368563353	-20.012067117916875	-194.5541516915367	-109.09883791987369	-6.520496567716656	229	15
252	-26.467395806802216	-20.066213921348215	-192.95101217943338	-110.33727484455645	-6.401181885454002	18	13
253	-26.397434017457552	-21.17587960326077	-191.71312895092944	-108.26625531956988	-5.221554414196782	474	10
254	-26.3952314281688	-20.66541266304504	-191.32745822913554	-109.63775972785204	-5.72981876512376	283	12
255	-25.94576003124729	-21.959389395833803	-192.687372667345	-108.4499012065335	-3.9863706354134862	356	1
256	-25.689131326281267	-19.16863475856461	-193.4706684888009	-108.17849680271414	-6.520496567716656	43	15
257	-25.54535591163789	-21.558985276224405	-192.22222524650212	-107.35455561933239	-3.9863706354134862	433	1
258	-25.52331413198288	-19.79349536685912	-194.3469228765161	-106.72756890156583	-5.72981876512376	375	12
259	-25.0364565727486	-19.272631976516493	-193.8116377384247	-111.10658204183756	-5.763824596232109	304	7
260	-25.002434013414423	-21.016063378000936	-192.481873158324	-111.69821986642593	-3.9863706354134862	66	1
261	-24.832492112723727	-20.17632338521944	-184.96847440957268	-109.4746415400794	-4.656168727504285	437	9
262	-24.81174631570344	-20.825375680289955	-192.4661979054822	-108.12415583053154	-3.9863706354134862	265	1
263	-24.44357095270771	-18.71375218758395	-189.71688144566718	-106.34247826646451	-5.72981876512376	429	12
264	-24.114221567151603	-17.7130396816976	-194.86337221408013	-106.17790730985232	-6.401181885454002	158	13
265	-23.98129560127603	-19.325126873771744	-192.7900643959264	-110.06078564794872	-4.656168727504285	250	9
266	-23.974214891088387	-18.247100704693956	-190.60560554820884	-112.38102619815754	-5.727114186394433	185	5
267	-23.77172283950656	-19.03047339293546	-196.02957615417242	-103.64099144358845	-4.741249446571099	187	11
268	-23.747979601125973	-18.526425186929192	-188.7835522123771	-113.38738418157529	-5.221554414196782	205	10
269	-23.432831516419593	-19.446460881006107	-192.86703673551204	-102.0017550820766	-3.9863706354134862	31	1
270	-23.41940216246239	-18.67815271589129	-193.70417804805783	-106.91362433381039	-4.741249446571099	102	11
